SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_CLOCK,HEIGHT_DIFFERENTIAL,HAS_HEIGHT_ADVANTAGE,LOW_CLOCK,LONG_TOUCH,HIGH_DRIBBLE,SHOT_EVENT_ID
8.5,0.0,3.1,12.3,7.0,1,0,0,0,800e4f80c7eb
0.8,1.2,0.0,11.0,4.0,0,0,0,0,dc6e231d7a6d
17.9,3.7,4.9,11.5,-6.0,0,0,0,0,d9990ae28460
9.6,5.2,2.8,15.2,-2.0,0,0,0,0,2247359d9a1f
26.2,4.5,11.9,9.6,-1.0,0,0,1,1,65a9cf2f27b3
8.4,3.4,6.0,18.1,-4.0,0,0,0,0,d71d87aa0d4f
7.6,2.3,2.1,8.4,1.0,0,0,0,0,e769013077dc
19.2,3.9,2.7,15.5,-1.0,0,0,0,0,f781b403624a
5.0,3.2,3.2,19.0,3.0,0,0,0,0,4a6c33291350
4.8,3.0,0.8,12.1,5.0,1,0,0,0,6bfb81ffa367
10.1,6.3,4.9,24.0,-6.0,0,0,0,0,f22a07ded78f
26.1,2.8,0.8,17.4,9.0,1,0,0,0,105fa5210eaf
3.4,1.6,2.4,8.4,5.0,1,0,0,0,346c4073a3ff
19.9,3.8,2.2,4.7,2.0,0,1,0,0,801568d7c46f
7.2,0.8,2.9,10.6,0.0,0,0,0,0,92c21e0a2ece
1.0,3.4,1.0,20.5,-5.0,0,0,0,0,3e147108433a
24.5,2.9,4.7,0.0,-1.0,0,1,0,1,6f0395e4b36a
7.1,3.1,5.0,5.7,5.0,1,0,0,0,3c2bc2081df8
25.0,6.7,1.5,21.0,-2.0,0,0,0,0,81fa5b395aa6
24.1,5.5,4.2,20.2,-2.0,0,0,0,0,3fffcf37eb19
6.8,1.8,2.0,20.8,0.0,0,0,0,0,d6332b9455f3
23.5,4.0,1.9,0.0,-4.0,0,1,0,0,de4a0a98c6ee
24.5,4.1,1.0,10.6,3.0,0,0,0,0,45a1165dfa21
14.9,6.5,2.0,8.8,-1.0,0,0,0,0,1604ee47ea9f
6.6,4.3,7.6,17.4,-8.0,0,0,0,1,b0cc88952e30
4.1,2.8,6.7,17.0,-7.0,0,0,0,1,46b0ce97eb19
7.6,3.9,3.2,15.9,-2.0,0,0,0,0,e6c24039540e
4.0,1.9,0.7,15.3,3.0,0,0,0,0,7c7a5d2ff8ca
27.6,4.9,1.3,15.8,1.0,0,0,0,0,16f5cfb95001
19.3,5.0,6.7,15.0,-6.0,0,0,0,1,48abdcd74fc4
22.2,17.3,1.0,3.0,6.0,1,1,0,0,e84b1b31c994
13.8,3.8,2.8,1.7,-2.0,0,1,0,0,581a6b91aaa7
12.3,2.6,4.8,7.0,-4.0,0,0,0,1,fd7d04ec9d2f
3.6,1.3,0.0,16.6,0.0,0,0,0,0,d937ec2623a7
3.9,2.1,3.6,0.0,0.0,0,1,0,0,02ac27669e70
22.4,5.8,0.9,14.2,1.0,0,0,0,0,0a804840f306
23.0,6.5,0.6,0.0,1.0,0,1,0,0,1e8fd4c88c42
2.8,1.8,2.5,9.3,3.0,0,0,0,0,0d31ed703a56
23.2,4.4,2.6,22.0,-6.0,0,0,0,0,4d8048b90420
10.9,2.5,1.8,6.6,0.0,0,0,0,0,c13b1946ece5
2.7,0.7,0.6,23.5,1.0,0,0,0,0,ccfa5bfa2ba0
21.8,5.4,12.7,10.6,-4.0,0,0,1,1,69eac8e16837
20.7,4.1,0.8,0.0,4.0,0,1,0,0,9e266005367f
0.9,1.2,0.7,24.0,-3.0,0,0,0,0,3ebda220b4b0
5.3,2.4,2.7,10.0,-5.0,0,0,0,0,d197b7642034
14.2,4.4,6.6,10.6,-10.0,0,0,0,1,b18f17b9746d
19.9,5.5,0.8,12.4,-1.0,0,0,0,0,e770163e012b
19.5,4.5,0.7,15.0,-1.0,0,0,0,0,9db37cb4fc7f
2.4,3.3,3.4,18.7,-7.0,0,0,0,0,12e27d7bbe72
15.5,5.6,3.9,15.4,-4.0,0,0,0,1,1d078b25a8d3
11.1,3.9,0.7,9.3,12.0,1,0,0,0,bf3f2225fbbc
7.7,5.8,2.6,5.3,-11.0,0,0,0,0,39c7aea45b2a
4.0,0.9,2.9,17.4,-1.0,0,0,0,0,7d55e3ecc136
7.9,3.8,6.9,8.5,0.0,0,0,0,0,10ad94affcae
9.1,3.0,2.5,9.6,7.0,1,0,0,0,824d519e856c
28.3,4.6,0.8,2.1,0.0,0,1,0,0,c7c032161795
26.1,4.2,1.4,17.9,3.0,0,0,0,0,70f050849baf
3.4,2.5,3.4,22.5,-4.0,0,0,0,0,23d94863472d
8.4,0.4,4.2,10.5,-5.0,0,0,0,0,754961d1cb79
23.9,8.7,1.2,7.5,-3.0,0,0,0,0,a8b422ac29ac
23.4,6.3,2.3,10.0,3.0,0,0,0,0,373ec51954a4
21.9,3.2,1.1,10.3,0.0,0,0,0,0,84a27768e2a3
6.5,3.1,0.5,13.0,-1.0,0,0,0,0,ffa87095c34a
23.4,3.8,2.7,12.8,-8.0,0,0,0,0,47197719e7a9
26.4,3.3,1.0,6.5,1.0,0,0,0,0,94b392db7a21
9.2,4.5,1.6,14.6,-5.0,0,0,0,0,746e5f80a1bb
19.4,7.3,0.8,12.4,-2.0,0,0,0,0,2d01617c70eb
23.9,4.2,0.8,5.8,5.0,1,0,0,0,e0224a29476c
24.5,5.9,2.4,6.2,0.0,0,0,0,0,b59b05117809
3.7,3.5,0.8,13.5,2.0,0,0,0,0,fbeb63273951
23.8,6.0,1.0,13.7,2.0,0,0,0,0,2a9abc130844
2.4,2.4,1.2,19.0,2.0,0,0,0,0,ddb533cd50ec
21.6,4.0,2.0,22.0,-1.0,0,0,0,0,02e876e6bf59
3.7,4.8,2.5,7.2,2.0,0,0,0,0,9c8437f929cd
2.1,3.0,1.4,21.4,6.0,1,0,0,0,2a2fc9c0c71c
2.9,2.6,1.3,9.8,-1.0,0,0,0,0,bb6df1de982c
4.5,2.5,1.0,15.8,0.0,0,0,0,0,f7998ef5cbf3
24.8,8.2,0.8,6.5,-2.0,0,0,0,0,029e0febcec3
17.8,4.1,5.4,3.8,-4.0,0,1,0,0,08b78a4ab8d9
0.8,1.9,1.0,9.9,0.0,0,0,0,0,ca447c1b7e28
22.6,7.0,8.9,15.3,-3.0,0,0,0,1,c4951c258bf4
21.5,5.9,0.9,15.9,2.0,0,0,0,0,93ac0494d4bc
22.9,5.7,1.2,14.9,-1.0,0,0,0,0,cf39b9627fc0
20.1,4.5,1.4,10.0,-6.0,0,0,0,0,1a9ad5541bd9
3.5,2.9,0.7,10.7,3.0,0,0,0,0,a0d38eaa35ac
7.2,3.2,0.6,11.7,2.0,0,0,0,0,cc21c012f1ef
9.5,4.3,9.2,11.0,1.0,0,0,0,1,b139a7db3318
22.5,4.0,1.5,8.4,-2.0,0,0,0,0,374ff23e5730
6.5,1.0,4.1,18.9,2.0,0,0,0,1,1a60261cfb59
24.4,6.9,1.0,14.2,-1.0,0,0,0,0,1f7181662ec7
4.2,1.9,1.6,19.0,3.0,0,0,0,0,695bdfb28daf
22.3,6.4,0.6,15.6,2.0,0,0,0,0,dbf6b991392d
19.6,5.9,0.5,3.0,1.0,0,1,0,0,269c4d42edb7
1.9,2.0,3.6,17.6,-9.0,0,0,0,1,16161a82a279
3.6,1.6,0.4,24.0,2.0,0,0,0,0,60037ff37648
25.7,4.8,0.9,7.8,5.0,1,0,0,0,a3c9c6389a23
1.5,0.5,4.7,14.0,-11.0,0,0,0,1,54e9f643eb77
21.9,5.8,0.9,9.5,0.0,0,0,0,0,cbab1c2cca71
16.6,3.2,1.8,6.0,2.0,0,0,0,0,5ac7bc2c4a7b
16.1,5.1,0.9,13.7,1.0,0,0,0,0,8face97fc3cc
4.1,2.9,9.8,13.4,-5.0,0,0,0,1,e5c2290477c5
2.2,2.4,0.6,6.7,-1.0,0,0,0,0,acd6528db812
2.5,2.1,0.9,24.0,-5.0,0,0,0,0,94c7b3070c6b
11.9,3.6,3.0,14.0,10.0,1,0,0,0,adcbc69156e3
5.6,1.4,6.7,12.3,2.0,0,0,0,1,76518a433910
23.9,3.9,0.6,3.8,0.0,0,1,0,0,ecd92343398c
26.7,4.8,6.4,0.0,-2.0,0,1,0,0,db570d7e1238
19.5,6.0,3.1,19.0,-4.0,0,0,0,0,f502a06bbd03
20.7,4.9,1.9,13.7,0.0,0,0,0,0,c6fca303a7e4
1.9,1.9,0.6,6.6,-7.0,0,0,0,0,8e004c5c9de7
2.2,1.8,1.0,24.0,2.0,0,0,0,0,c32247ef2bf2
1.5,1.8,0.1,24.0,3.0,0,0,0,0,4aa6a3f1d7be
19.1,4.9,2.8,6.2,-3.0,0,0,0,0,42b68694acad
18.0,6.2,0.8,6.6,-1.0,0,0,0,0,4f5068330937
2.3,3.7,0.3,24.0,1.0,0,0,0,0,3e730597233f
17.6,5.5,2.7,5.7,-1.0,0,0,0,0,e08d37cb46ab
11.1,4.3,6.3,8.3,-2.0,0,0,0,0,169c525ee0b8
19.8,5.2,19.4,4.8,-4.0,0,1,1,1,9072e21a27c1
25.4,2.3,2.7,10.8,-4.0,0,0,0,0,6ab695404b35
16.3,2.2,-0.3,3.6,2.0,0,1,0,0,ee00cf286a5f
5.6,2.7,6.5,7.7,0.0,0,0,0,1,f3cead01c7c5
25.7,3.1,3.2,20.0,-1.0,0,0,0,0,517669e7455c
5.4,1.3,1.8,9.9,-1.0,0,0,0,0,a2984472a91e
4.8,2.1,0.8,15.2,4.0,0,0,0,0,3593e18327f0
22.5,5.6,0.8,12.2,2.0,0,0,0,0,29d413ce1753
11.1,4.1,5.4,11.1,1.0,0,0,0,0,4693b03ea4b3
6.4,4.6,0.6,13.8,7.0,1,0,0,0,376b334e4df0
19.3,3.9,2.9,8.6,1.0,0,0,0,0,3afc97eb17ee
16.8,8.6,1.8,18.8,5.0,1,0,0,0,7113e284ecd6
23.0,10.7,1.1,17.4,-1.0,0,0,0,0,f40c35e828a0
9.1,2.5,2.9,8.9,1.0,0,0,0,0,94660adbfc8d
2.3,1.6,0.6,15.9,1.0,0,0,0,0,30a7456dc7de
7.1,2.5,3.0,12.4,4.0,0,0,0,0,faf062ac3f2a
7.8,3.0,0.8,9.0,1.0,0,0,0,0,3fb48ef94d01
15.3,3.8,2.2,17.4,1.0,0,0,0,0,73a977fcb825
25.9,7.8,6.3,3.0,-6.0,0,1,0,0,9d93a66d9476
8.2,2.1,0.6,6.0,10.0,1,0,0,0,156c2ac3ebc5
22.0,5.6,0.8,15.2,-1.0,0,0,0,0,eeca790bc5df
22.1,4.7,0.8,0.0,0.0,0,1,0,0,0e2b32f5ff28
0.9,1.0,3.2,7.5,-2.0,0,0,0,0,e51474d8f6f6
10.5,2.6,3.4,19.7,-5.0,0,0,0,1,af31016f5805
14.3,5.6,1.6,12.0,-4.0,0,0,0,0,1638e503226f
5.2,3.3,2.3,9.4,-2.0,0,0,0,0,76061704f245
14.1,3.0,3.2,14.6,1.0,0,0,0,0,19672f7b8b9f
10.0,2.4,5.1,9.5,-1.0,0,0,0,0,4105c073636a
3.1,0.0,4.8,7.1,-1.0,0,0,0,0,194b674aba27
15.0,4.9,4.7,11.0,-7.0,0,0,0,1,4ccbf43017dd
23.2,6.7,0.6,14.9,0.0,0,0,0,0,796c003cd0d4
23.1,5.3,0.9,14.7,-2.0,0,0,0,0,d9926690d3f5
18.1,3.0,2.6,8.2,-4.0,0,0,0,0,ddbf817390c6
1.6,3.0,4.4,11.7,1.0,0,0,0,0,8058d72c5147
8.5,2.3,2.0,12.2,-1.0,0,0,0,0,92606ca84ccf
24.9,7.2,0.9,4.5,-4.0,0,1,0,0,79bbf41488ca
4.6,1.9,7.4,15.6,-9.0,0,0,0,1,db8a3123c7d6
0.4,8.2,0.7,13.5,2.0,0,0,0,0,2b938590f2ad
24.5,6.2,1.8,9.0,-3.0,0,0,0,0,a09a2f069d10
25.6,2.6,1.5,9.5,0.0,0,0,0,0,75c28baffc99
16.2,5.0,1.0,15.2,0.0,0,0,0,0,8ec09a3b0035
24.6,5.4,8.7,12.9,-1.0,0,0,0,1,a05c4dad0c6d
3.3,0.6,2.4,9.8,0.0,0,0,0,0,4d4cd2455f56
8.7,2.2,3.8,10.5,-2.0,0,0,0,0,2e67bbf6c053
2.8,2.7,9.5,15.8,3.0,0,0,0,1,51d762ca6cd9
6.6,4.1,4.0,20.0,6.0,1,0,0,0,dfd3ba6f1964
20.8,5.9,3.4,5.0,-3.0,0,1,0,0,7bf3e8959a4e
19.1,7.4,0.8,3.6,4.0,0,1,0,0,ffc098e0837a
14.3,3.6,11.7,12.5,-9.0,0,0,1,1,d6e45b9122cb
24.3,7.2,1.0,1.1,0.0,0,1,0,0,72e03c7669af
7.1,2.5,1.9,0.0,0.0,0,1,0,0,26c2be7c003c
24.5,4.1,0.8,18.8,0.0,0,0,0,0,1410c1eb42ca
1.8,4.7,0.0,21.0,1.0,0,0,0,0,e05edd6bff63
25.6,7.4,0.8,12.9,-2.0,0,0,0,0,59f4179a0672
4.1,3.5,4.3,20.0,-5.0,0,0,0,0,58c667ec0131
24.6,4.4,0.9,9.2,-1.0,0,0,0,0,a9a99fdf6ed0
26.8,1.4,0.0,9.5,5.0,1,0,0,0,6fe877d72f83
2.9,3.8,0.6,20.4,-2.0,0,0,0,0,3ce2e3a7fdfa
20.9,6.7,0.9,10.7,1.0,0,0,0,0,211b16097919
18.4,3.6,3.0,5.8,-2.0,0,0,0,0,78194847ebdb
23.3,6.9,0.8,7.6,2.0,0,0,0,0,2eb73f8a7fc4
13.7,3.1,6.0,14.1,0.0,0,0,0,1,74ed46481d2e
4.4,0.7,2.1,11.7,0.0,0,0,0,0,a5bc02e36e0e
2.3,1.0,1.4,13.9,-2.0,0,0,0,0,4a4e1a54dc38
25.1,6.5,0.8,2.8,3.0,0,1,0,0,709b21f52275
5.3,1.5,1.6,9.8,1.0,0,0,0,0,021ce2c453d0
1.4,3.9,1.2,12.4,-2.0,0,0,0,0,a818ddaf8fc8
11.0,3.1,4.0,4.7,6.0,1,1,0,0,9ed46d87dc8b
17.2,5.0,2.8,11.0,1.0,0,0,0,0,09de3a603cef
17.9,2.5,1.6,16.6,-3.0,0,0,0,0,3799f1ba7230
3.5,2.0,8.5,21.0,-1.0,0,0,0,0,d13d1c5f9a49
18.1,10.8,1.0,18.8,9.0,1,0,0,0,bd11c03c9576
1.5,4.7,5.8,18.3,-6.0,0,0,0,1,611f93991fc0
25.6,4.4,0.7,12.3,2.0,0,0,0,0,887214d31857
23.1,2.5,0.8,0.0,4.0,0,1,0,0,6a0382b7bb7a
7.3,1.4,2.1,12.1,0.0,0,0,0,0,c0eb6daf53f6
2.1,2.4,0.4,11.5,3.0,0,0,0,0,e2ac29baba88
1.9,1.8,1.2,17.0,0.0,0,0,0,0,757c10c79f46
24.9,4.6,1.1,13.8,-1.0,0,0,0,0,098e304a9de1
0.4,2.0,0.0,12.3,0.0,0,0,0,0,9fc10a6c944a
27.0,8.4,0.7,7.8,2.0,0,0,0,0,3c16fb5dfab7
16.9,4.9,2.2,9.1,-2.0,0,0,0,0,dca1ca7ded43
0.6,2.2,9.5,15.0,-7.0,0,0,0,1,c7ee151652d7
2.3,1.4,0.0,24.0,0.0,0,0,0,0,19a4ffd2dcb5
5.4,4.3,3.6,17.8,-8.0,0,0,0,0,e1eb8feb89de
20.5,5.1,3.5,15.5,0.0,0,0,0,0,b8d78aafaef5
1.3,3.2,4.4,8.5,-2.0,0,0,0,0,d2c76779799d
18.9,6.5,6.1,16.1,-8.0,0,0,0,0,cb8f4f57d65f
1.5,1.4,0.2,1.4,0.0,0,1,0,0,558cc9dd1ae1
15.9,6.1,0.7,4.7,-3.0,0,1,0,0,67981f0ed1c9
24.7,6.4,1.6,13.2,-3.0,0,0,0,0,8d13d5250a4d
3.9,5.1,0.8,20.7,4.0,0,0,0,0,03ae5eeb16da
24.3,3.8,6.5,17.0,-6.0,0,0,0,1,0456912c88f7
24.1,6.7,7.4,13.0,-12.0,0,0,0,1,7ae1b69f0eb5
11.5,2.5,1.2,14.4,6.0,1,0,0,0,a1df43c957cd
16.7,3.0,4.0,13.2,5.0,1,0,0,0,89daaef9a730
22.6,6.7,2.1,20.8,-5.0,0,0,0,0,eab22c939713
22.5,5.8,0.8,5.6,0.0,0,0,0,0,05c9c2956d4e
20.5,5.0,0.8,14.5,0.0,0,0,0,0,e51e5250c6ff
24.7,4.3,1.0,12.8,0.0,0,0,0,0,d9792f93d26c
25.5,6.3,0.6,15.5,0.0,0,0,0,0,5d40a304ae7e
7.6,3.1,2.0,12.5,-1.0,0,0,0,0,683733c808d4
7.5,2.1,6.9,9.4,-1.0,0,0,0,0,1c5bbc1d4d51
25.5,6.5,3.6,19.2,-2.0,0,0,0,0,43742b089dbc
1.8,2.8,0.4,11.0,2.0,0,0,0,0,b2865394bf34
10.0,1.8,9.6,13.5,-3.0,0,0,0,1,8c1abb4cc246
4.4,2.4,1.3,6.1,-3.0,0,0,0,0,4230e6c3421e
5.5,2.0,5.5,0.3,0.0,0,1,0,0,0c5854a1484d
10.9,2.6,3.0,13.6,-1.0,0,0,0,0,dcb8f9cbe6ca
20.3,5.8,0.8,13.8,0.0,0,0,0,0,f45b4de1110a
20.2,6.6,0.0,15.6,1.0,0,0,0,0,08bed61cf212
19.7,2.0,4.6,0.0,-3.0,0,1,0,1,2db50e12e376
23.1,4.1,0.9,6.4,3.0,0,0,0,0,de2d83d2245b
2.2,1.1,1.1,23.3,1.0,0,0,0,0,3e766c9fd2c5
8.3,3.0,5.5,8.9,3.0,0,0,0,1,9c67310d96bd
8.3,2.4,1.2,8.0,2.0,0,0,0,0,21e1f645f6e5
4.6,5.2,0.0,24.0,2.0,0,0,0,0,815eea151a52
8.7,2.9,0.8,8.6,1.0,0,0,0,0,61c77851aebd
6.3,3.1,0.7,17.9,4.0,0,0,0,0,7bfc5270f99f
6.4,2.1,4.7,9.0,3.0,0,0,0,0,f0370a60240c
3.7,0.8,2.6,15.9,-8.0,0,0,0,0,087276dd685a
5.8,2.4,5.3,17.2,-5.0,0,0,0,1,c8a81ac94ae2
0.6,3.1,1.8,18.9,-1.0,0,0,0,0,a1fe512c71a8
3.4,4.0,0.4,15.7,2.0,0,0,0,0,aafc6ee854e7
19.6,3.4,1.9,19.9,-2.0,0,0,0,0,a6f3518d71ae
2.0,2.5,1.1,13.6,-8.0,0,0,0,0,4f59446ea6a4
5.0,4.4,2.1,5.3,2.0,0,0,0,0,c881b7da67ee
24.2,5.0,1.6,11.0,-2.0,0,0,0,0,43afba059c6b
20.6,2.0,9.8,14.9,-1.0,0,0,0,1,2aad12580153
19.5,5.0,13.0,11.9,-7.0,0,0,1,1,e9f1ee2c901b
3.5,4.1,5.0,18.2,-6.0,0,0,0,1,b4cbb7b0f175
22.1,3.6,1.0,14.3,-2.0,0,0,0,0,5cdb335fcfb3
4.0,2.3,1.5,23.9,-2.0,0,0,0,0,f8d2d6f54826
4.8,1.4,2.9,18.2,-4.0,0,0,0,0,36ea1c3052dd
25.7,6.1,1.4,7.7,0.0,0,0,0,0,8575bfadbc25
2.1,1.4,4.3,7.8,0.0,0,0,0,0,1821743525b5
24.3,4.4,2.9,18.1,1.0,0,0,0,0,ab3ccd578757
23.4,4.4,0.7,12.5,-2.0,0,0,0,0,d16a6e632258
4.9,1.2,3.4,5.9,-3.0,0,0,0,0,8a9e85e2f5d4
1.7,0.5,0.8,24.0,-2.0,0,0,0,0,bbbbc2dd84a7
17.0,5.3,7.4,11.7,-3.0,0,0,0,0,4e7f22db4404
25.2,6.3,0.7,18.5,-4.0,0,0,0,0,eafede2288dd
7.7,4.1,4.0,3.9,-7.0,0,1,0,1,bbb0e8aa331a
25.6,5.8,6.5,16.2,-1.0,0,0,0,1,161e009e2046
20.1,8.9,0.9,7.5,-1.0,0,0,0,0,ab20683bc0bd
2.7,2.2,0.3,18.8,10.0,1,0,0,0,ceecc70b3662
16.3,3.8,1.6,0.9,0.0,0,1,0,0,ac7f4bd95a0a
24.2,9.1,0.9,7.3,-4.0,0,0,0,0,b197eb4b1e73
0.5,5.1,2.6,23.2,-6.0,0,0,0,0,2481c5d54fc7
2.4,2.6,3.1,0.0,-2.0,0,1,0,0,b198874b0c1a
3.3,5.1,0.5,6.8,4.0,0,0,0,0,3c3169ff2650
21.5,5.2,1.5,13.7,-4.0,0,0,0,0,a148de68d147
13.0,1.0,9.5,1.9,2.0,0,1,0,0,443daa2b6278
8.5,2.3,1.2,6.0,2.0,0,0,0,0,b9c6c1554e86
11.6,4.6,8.0,16.6,2.0,0,0,0,1,8516bb861005
2.5,4.2,14.9,9.8,-6.0,0,0,1,1,294fb5dbf20e
19.9,7.2,2.1,10.4,-6.0,0,0,0,0,ff52de9c2c0a
24.1,4.2,0.7,9.9,4.0,0,0,0,0,b3d6a6987617
8.9,2.4,4.3,8.1,-3.0,0,0,0,0,26529cdb0c37
18.0,5.3,10.3,14.0,0.0,0,0,1,1,15006965395e
23.4,6.3,0.5,18.5,-2.0,0,0,0,0,a96e2efc0096
24.0,4.0,5.5,19.1,-4.0,0,0,0,0,b906b4b4c2ff
5.3,1.6,4.5,10.4,-3.0,0,0,0,0,7ba435800a33
6.3,3.0,0.8,11.1,5.0,1,0,0,0,22b17803d0aa
12.4,0.1,1.7,2.8,-1.0,0,1,0,0,09a833b3ca90
19.1,3.2,1.4,9.9,-3.0,0,0,0,0,08d273a273b8
26.1,5.6,0.8,0.0,0.0,0,1,0,0,6022403152e1
31.8,10.0,1.4,2.6,4.0,0,1,0,0,6b925bb21468
24.0,6.0,1.0,13.7,5.0,1,0,0,0,0cfabb485549
3.3,3.4,0.0,16.9,-7.0,0,0,0,0,876722e5ad66
19.7,4.2,0.9,9.2,-2.0,0,0,0,0,f36de3f13f53
24.6,7.3,1.0,7.5,-1.0,0,0,0,0,9dd133893ca0
3.7,3.9,0.8,19.5,3.0,0,0,0,0,cacc770f0a75
8.7,0.6,5.4,11.7,2.0,0,0,0,0,f729e3a90a31
24.2,4.9,0.9,17.7,3.0,0,0,0,0,5afeeeb2dd2d
8.5,2.6,0.8,13.7,1.0,0,0,0,0,8383a6ea9b5a
22.6,4.5,0.9,18.9,-3.0,0,0,0,0,8efd745591ff
22.7,7.8,0.7,23.2,0.0,0,0,0,0,ba785852e721
17.6,4.5,0.7,12.7,-1.0,0,0,0,0,b21d36fecafc
9.2,3.1,1.7,18.5,0.0,0,0,0,0,c2a702303039
3.4,2.1,1.0,24.0,1.0,0,0,0,0,98b8f861ed98
6.6,2.2,2.4,12.4,-2.0,0,0,0,0,a9e16b8ddd22
14.8,8.1,0.8,7.1,-1.0,0,0,0,0,50d22a540244
19.2,4.7,3.5,12.4,-3.0,0,0,0,0,71bfd9441f22
7.4,3.2,4.9,0.0,-1.0,0,1,0,0,73449d299a85
20.3,4.6,2.0,12.2,-2.0,0,0,0,0,0e8612493160
26.8,7.4,0.7,9.2,6.0,1,0,0,0,50e451248a0d
25.5,3.7,1.0,8.5,6.0,1,0,0,0,a07b98f0ddf6
13.1,2.4,8.0,4.2,1.0,0,1,0,1,8741559d03ad
5.2,2.7,1.0,22.9,4.0,0,0,0,0,737c933a8d55
19.6,4.0,1.7,15.5,2.0,0,0,0,0,b3d1847958e5
17.5,4.5,1.5,13.3,-1.0,0,0,0,0,da3d557a15df
24.5,12.9,0.7,0.0,1.0,0,1,0,0,f17ddfd878a7
26.2,3.5,3.0,10.3,-5.0,0,0,0,0,4aa861f6dd37
12.1,2.6,3.9,2.6,-3.0,0,1,0,0,8eb468340eb5
25.7,17.1,0.8,0.0,-8.0,0,1,0,0,272ea5d5a020
19.9,4.0,6.4,7.6,1.0,0,0,0,0,6ef43cab52f8
13.3,3.0,3.5,8.4,-3.0,0,0,0,0,b10cc963d5f4
24.9,6.5,0.7,14.0,9.0,1,0,0,0,68997469777a
17.5,4.0,6.1,12.0,-1.0,0,0,0,0,aeb335ec9155
25.9,3.7,1.3,5.2,8.0,1,0,0,0,bbeb5a241733
16.4,9.3,1.2,14.2,2.0,0,0,0,0,48f59a4780a3
3.4,2.8,0.9,14.2,1.0,0,0,0,0,41d9bda927f1
18.9,3.7,1.2,10.3,2.0,0,0,0,0,b328ba6f90b6
20.9,1.6,2.1,12.7,-3.0,0,0,0,0,26d71c253934
1.7,4.5,4.2,11.0,2.0,0,0,0,0,0a00c4ff3e17
19.9,7.0,1.1,12.8,0.0,0,0,0,0,63c760426937
22.9,4.5,2.1,14.1,-1.0,0,0,0,0,cfd722bfe638
18.3,5.9,2.7,14.6,-3.0,0,0,0,0,75e36007af78
17.3,4.6,9.3,14.6,-13.0,0,0,0,1,fdbe8543fcc9
5.4,4.3,1.7,19.5,0.0,0,0,0,0,330ebd54c2ff
2.2,3.8,2.5,8.2,-6.0,0,0,0,0,696d52faa859
21.8,10.1,0.0,9.0,-1.0,0,0,0,0,f1bdd45a477b
24.4,11.1,1.1,7.5,1.0,0,0,0,0,a509757922ec
23.3,4.3,1.4,20.4,-3.0,0,0,0,0,172ad1d2c89b
2.8,0.0,1.0,15.1,-1.0,0,0,0,0,9042b396a3c8
17.7,7.4,7.2,15.1,3.0,0,0,0,1,15fbc97df90c
17.7,5.2,3.7,6.3,-2.0,0,0,0,0,4457d3e7e8d5
6.7,1.4,5.1,24.0,-1.0,0,0,0,0,7c7fa77b5ea9
2.5,5.4,0.8,16.9,0.0,0,0,0,0,9cf962462608
1.9,1.6,1.5,5.9,1.0,0,0,0,0,8dc3fc258661
19.6,5.0,7.4,12.5,-2.0,0,0,0,1,a45facc473a8
19.9,4.9,5.8,16.6,1.0,0,0,0,1,17cd37c83663
13.9,3.4,6.3,6.3,1.0,0,0,0,1,f468173f92fd
2.3,1.7,0.6,20.2,-1.0,0,0,0,0,916e018c8385
1.4,4.0,2.5,12.4,3.0,0,0,0,0,8d69180a7f98
12.0,2.7,3.5,14.2,10.0,1,0,0,0,b6dd5683c6a1
22.7,12.7,1.5,14.3,-2.0,0,0,0,0,df3930e5ca59
24.4,15.7,0.8,12.1,2.0,0,0,0,0,eb4d7c127641
7.2,1.2,6.0,8.0,3.0,0,0,0,1,03e09564adfa
3.1,1.4,5.4,0.0,-1.0,0,1,0,0,e09f3bd30662
17.1,3.7,3.3,18.3,3.0,0,0,0,0,71ff5e17f29e
18.5,4.6,0.7,11.1,-1.0,0,0,0,0,e92b8704f3da
4.2,0.5,1.0,17.7,4.0,0,0,0,0,bc740255931f
23.1,15.5,1.3,11.6,10.0,1,0,0,0,cdba6a1d7739
18.4,4.1,1.4,11.1,-4.0,0,0,0,0,1d279a552b9b
4.6,0.0,2.1,21.1,-3.0,0,0,0,0,e52936c4d58c
7.3,2.8,2.3,14.6,-1.0,0,0,0,0,29bf4762448a
16.5,3.5,5.1,4.6,-2.0,0,1,0,0,daef1362984c
3.6,0.7,3.8,6.1,-4.0,0,0,0,0,281441ac3445
24.7,4.8,2.2,17.9,-2.0,0,0,0,0,18636c8932fa
9.7,3.9,3.5,4.9,1.0,0,1,0,0,0b6c4a065f62
11.0,3.4,3.8,10.5,0.0,0,0,0,0,1d86762142ee
23.3,3.5,1.0,13.9,1.0,0,0,0,0,0c3b4731face
2.8,2.4,3.6,21.8,-5.0,0,0,0,0,5d850b78671c
24.6,4.7,0.9,11.9,-3.0,0,0,0,0,225bc4dd7c50
6.0,1.9,0.1,23.3,-5.0,0,0,0,0,0bc8673c90e5
24.0,7.1,2.0,5.4,-2.0,0,0,0,0,c8249243d49f
6.2,0.0,3.1,11.0,4.0,0,0,0,0,0ced16412dcf
6.7,2.9,3.6,19.2,-10.0,0,0,0,1,d07e0628e801
23.9,3.6,0.8,15.4,6.0,1,0,0,0,6f598cc0dd9d
