pitch_speed_mph,arm_slot,cog_velo_pkh,elbow_absorption_fp_br,elbow_flexion_fp,elbow_pronation_fp,elbow_transfer_fp_br,glove_shoulder_abduction_fp,glove_shoulder_external_rotation_fp,lead_grf_x_max,lead_grf_z_max,lead_hip_absorption_fp_br,lead_hip_transfer_fp_br,lead_knee_absorption_fp_br,lead_knee_extension_angular_velo_max,lead_knee_extension_from_fp_to_br,lead_knee_generation_fp_br,lead_knee_transfer_fp_br,max_cog_velo_x,max_elbow_extension_velo,max_elbow_flexion,max_rotation_hip_shoulder_separation,max_shoulder_external_rotation,max_shoulder_horizontal_abduction,max_shoulder_internal_rotational_velo,max_torso_rotational_velo,pelvis_anterior_tilt_fp,pelvis_lumbar_transfer_fp_br,pelvis_rotation_fp,rear_grf_mag_max,rear_grf_x_max,rear_hip_generation_pkh_fp,rear_knee_transfer_pkh_fp,shoulder_generation_fp_br,shoulder_horizontal_abduction_fp,shoulder_internal_rotation_moment,stride_angle,stride_length,torso_anterior_tilt_mer,torso_lateral_tilt_br,torso_lateral_tilt_fp,session_pitch,user,session_mass_kg,session_height_m,age_yrs,playing_level,p_throws
92.1,27.4331,0.25,49.5659,74.0028,7.6523,328.3926,72.8732,-40.006,939.3737,1905.1108,93.9625,13.575,17.485,284.2374,-1.6463,12.3509,30.9771,3.3288,2157.2147,97.5259,32.9606,163.3374,32.7314,4435.61,1010.0883,15.0771,105.6915,38.4088,1440.6147,864.2532,192.2442,36.7184,41.8402,24.4073,108.9886,6.332,0.858,2.0432,15.5465,-15.4246,2935_1,1621.0,90.72,1.9812,20.97,college,R
93.1,27.8926,0.2679,41.9207,73.3495,3.8452,316.0583,68.1069,-41.18,950.488,2252.7708,101.6621,14.378,16.7547,275.3391,-3.4423,8.2054,41.3932,3.3841,2129.2746,95.2049,34.3235,161.2673,34.1395,4391.7643,1003.7883,14.8184,71.1082,44.4175,1497.2687,875.1117,223.723,34.4117,36.6982,23.8029,110.3922,5.4783,0.8717,1.4007,18.4586,-13.1332,2935_2,1621.0,90.72,1.9812,20.97,college,R
92.8,27.9798,0.3214,48.9181,72.6007,5.5698,327.8223,72.7977,-39.6212,963.8175,2192.6783,103.3665,16.2386,15.15,268.0323,-1.3529,10.993,42.9145,3.3477,2154.2642,96.1095,34.598,165.101,37.0221,4473.0989,1024.8939,16.9923,76.278,42.7406,1529.8001,900.3064,189.6568,35.8213,37.6994,26.8907,110.7878,4.2346,0.88,4.0843,18.3144,-13.7937,2935_3,1621.0,90.72,1.9812,20.97,college,R
92.6,27.9588,0.2679,48.8577,70.6078,13.166,337.9455,75.7564,-35.2464,927.9927,1942.6017,111.1374,13.6463,30.7574,275.2232,-4.3207,16.4671,29.2887,3.4393,2126.5997,97.5262,33.9164,167.8901,36.7418,4486.1441,999.4911,15.1355,94.823,32.6712,1637.8681,951.9767,220.749,48.1684,45.4615,29.8015,112.2595,7.4776,0.8706,2.2462,17.1133,-16.8993,2935_4,1621.0,90.72,1.9812,20.97,college,R
92.1,27.7878,0.2857,55.6516,76.2396,3.7611,324.3954,70.6439,-39.0313,990.2108,2088.234,128.7172,15.2635,11.946,328.6534,-0.5913,13.6656,40.237,3.4029,2214.8384,97.8574,30.8621,162.8514,36.0653,4466.0336,977.4312,13.9606,62.7584,40.7444,1502.6647,849.1433,225.2029,37.2359,41.0969,25.4157,110.4615,8.7425,0.8736,2.5213,17.8835,-13.2733,2935_5,1621.0,90.72,1.9812,20.97,college,R
85.7,44.2905,0.3393,58.4488,113.1732,-0.9415,330.9826,79.0539,-39.2299,1022.93,1765.4117,69.6662,36.312,18.9146,632.0277,8.5399,17.6737,41.0073,3.3477,2538.5492,122.2073,32.6733,159.9559,45.1696,4518.3814,1067.2712,-2.2052,179.1342,39.9927,1414.4358,893.5524,154.7935,64.37,39.9325,41.5977,118.1343,5.7081,0.8374,6.8075,18.4512,-2.2895,2965_1,1615.0,87.0912,1.8542,19.37,college,R
86.6,41.0068,0.3814,58.8727,112.676,-2.535,338.9392,79.3062,-45.0977,1118.0634,1923.7343,78.6658,60.4543,17.8777,518.2448,19.2957,29.3947,68.9047,3.2749,2657.6768,124.7944,35.024,163.2782,44.8208,4620.5015,1065.0489,-3.6948,221.4862,38.416,1424.2165,874.4016,162.5195,52.284,39.8916,41.4499,119.6103,2.7514,0.8191,10.5528,19.0671,-2.2758,2965_2,1615.0,87.0912,1.8542,19.37,college,R
86.4,42.1102,0.3929,63.4872,115.4821,0.03,341.4928,79.2795,-39.2493,1027.0928,1824.2872,85.8602,52.7498,21.6882,423.4939,11.445,28.4197,41.2635,3.3652,2564.0826,123.317,32.5164,162.6742,44.0175,4567.5683,1033.7776,-9.2673,221.8181,31.2006,1421.116,878.1801,184.3592,71.6259,45.5724,43.7685,121.5032,3.3007,0.8084,8.9568,22.848,-3.6763,2965_3,1615.0,87.0912,1.8542,19.37,college,R
85.4,45.0863,0.4178,63.5122,115.8241,-1.3213,331.3371,84.0387,-40.6547,1071.7174,1824.1122,91.3895,43.7138,23.1838,464.4852,10.0734,32.4933,41.6881,3.3665,2566.1663,126.253,32.3402,163.5377,44.0627,4562.8096,1001.5832,-7.8043,185.9387,30.103,1336.8613,871.6498,140.905,64.065,43.8722,43.6418,119.1573,6.7162,0.8287,10.5289,23.9809,-3.1716,2965_4,1615.0,87.0912,1.8542,19.37,college,R
86.7,45.0298,0.3086,66.1895,115.79,-4.9641,347.9707,80.0243,-38.9536,952.7959,1747.5102,103.9305,46.6173,23.476,496.5325,11.2732,32.2421,39.7913,3.3301,2606.0668,127.6664,35.636,163.5862,44.415,4692.927,1065.6346,-10.3946,211.9608,34.7024,1375.5185,851.8729,185.8532,58.4692,43.4845,43.0038,116.8128,-3.4077,0.8057,9.6506,25.1932,-3.3874,2965_5,1615.0,87.0912,1.8542,19.37,college,R
90.4,35.6733,0.1819,51.0279,98.3216,46.8935,442.1118,71.69,-8.917,1247.8594,2361.5279,80.2401,51.5861,15.7779,361.2691,13.3593,14.5385,69.5632,2.8194,2417.3593,123.3848,30.6191,174.9804,46.731,4790.6112,959.6681,9.9304,221.9888,43.2026,1387.9946,718.0476,160.414,74.634,69.8775,37.6518,135.1088,-5.9715,0.7769,15.5772,3.2046,-5.703,2969_1,822.0,104.7816,1.905,23.95,independent,R
89.8,36.9604,0.2183,56.3459,100.9084,43.06,429.7478,74.6824,-5.3692,1241.0216,2354.2782,79.4808,58.1182,17.4295,442.0877,13.5121,17.2127,70.6717,2.8558,2458.1668,122.7363,29.8631,170.6601,49.3564,4662.7212,999.7769,10.9838,226.6157,42.3156,1465.3814,759.7335,158.7326,82.993,65.7367,42.8682,134.3761,-6.4754,0.7653,13.6835,1.9944,-4.4999,2969_2,822.0,104.7816,1.905,23.95,independent,R
88.6,33.508,0.1995,54.9385,100.3897,45.4004,422.2342,76.2395,6.6616,1251.374,2262.5987,80.2241,50.984,14.5152,354.6405,12.0706,14.3884,62.1417,2.911,2465.775,123.826,31.1496,170.7903,50.3469,4609.2973,985.5541,10.0392,221.298,43.1948,1491.5493,803.8964,174.623,77.0676,54.3941,42.1521,134.2031,-6.2762,0.7766,13.9369,-0.9422,-6.6463,2969_3,822.0,104.7816,1.905,23.95,independent,R
85.2,52.4712,0.4286,46.9631,83.9208,26.2685,357.3127,70.9754,-52.1698,1152.7355,1830.8852,157.4284,49.5749,23.0203,307.3693,10.208,34.9558,47.8897,3.1833,2353.9407,111.9084,39.746,171.2316,31.7306,4510.1193,987.4692,14.1991,95.6553,42.7333,1401.1935,787.7914,47.2262,58.5936,16.3222,29.0552,117.9269,10.1321,0.8054,24.4809,31.4409,-1.0895,2979_1,1663.0,101.6064,2.0066,20.83,college,R
84.9,53.1673,0.4643,52.9941,84.4844,25.1291,353.3553,70.1497,-53.349,1238.8122,2093.8855,155.604,52.4223,24.6221,333.2797,11.1428,40.6488,53.0929,3.2021,2436.3262,114.2275,39.3879,169.8878,31.1304,4567.3943,991.3274,14.2079,96.4328,42.1197,1547.4573,863.2729,44.3163,57.9125,20.7721,28.3307,110.705,9.7669,0.8067,25.1345,31.5321,-2.5263,2979_2,1663.0,101.6064,2.0066,20.83,college,R
82.6,50.9189,0.4643,56.4358,80.5257,30.4014,355.4056,72.881,-55.1524,1071.4374,1953.0437,142.9307,50.5652,24.8242,300.6914,9.0319,35.9109,46.7536,3.3463,2391.8233,111.9003,41.23,170.1582,34.9682,4501.0487,952.1422,15.0502,99.1183,42.984,1585.1482,877.7584,54.346,65.731,27.9864,33.383,109.902,9.132,0.8099,25.4003,30.6547,-2.0544,2979_3,1663.0,101.6064,2.0066,20.83,college,R
83.3,50.6279,0.4542,65.6023,83.1318,25.6211,354.9646,68.5189,-52.5252,1129.8609,1743.7365,154.2557,65.8759,24.0212,282.1166,12.6737,50.9821,51.3116,3.2196,2344.9516,114.2926,36.754,168.6962,25.9145,4436.25,1007.2988,14.0452,124.4789,34.6546,1650.3593,947.5795,85.4045,51.434,31.297,23.563,116.8808,11.8334,0.7834,29.091,29.9961,-3.7909,2979_4,1663.0,101.6064,2.0066,20.83,college,R
83.6,50.601,0.4906,58.4828,82.9233,24.0712,370.0645,69.0636,-56.3067,1355.4403,2243.3877,162.4203,74.7102,26.5333,348.027,16.8111,52.1208,69.6109,3.3113,2504.4528,114.2561,39.5657,173.6607,29.7709,4643.5697,1011.1642,16.1121,115.0069,40.8197,1668.9066,948.4982,44.3012,68.087,19.8788,25.4164,107.1201,10.1384,0.8201,29.2658,27.5296,-3.171,2979_5,1663.0,101.6064,2.0066,20.83,college,R
82.5,38.8092,0.2547,52.9067,125.1481,-14.093,325.7545,87.0465,-27.0648,1121.9135,2002.8975,117.2251,84.0645,11.5584,457.0023,20.3339,48.4572,80.8521,3.1293,2567.0382,128.879,33.5266,169.8835,72.695,4184.3365,1014.579,-0.4062,116.9851,46.8426,1463.1415,827.755,207.259,76.159,19.3545,66.956,110.873,-6.0348,0.8747,24.8694,14.1181,-2.2,2981_1,1607.0,85.7304,1.8542,19.08,college,R
82.5,38.0518,0.2679,51.2671,125.8313,-17.1273,327.686,84.5983,-27.3226,1126.6321,1987.5028,100.9166,84.4464,8.5256,449.2291,21.8546,45.4152,79.1976,3.1469,2573.6162,127.7592,34.1171,170.4376,72.4574,4147.95,1021.5431,1.3981,126.6833,49.8751,1506.7801,835.8112,218.0706,79.7667,23.2924,64.9701,112.2514,-7.5556,0.8658,23.1509,12.9599,-1.7967,2981_2,1607.0,85.7304,1.8542,19.08,college,R
82.5,34.1325,0.2857,35.584,129.3341,-14.1076,322.8619,82.2646,-30.1378,1102.0667,2020.432,82.8567,88.6551,7.011,467.594,23.7785,37.8953,80.7317,3.1105,2585.7085,131.0776,34.8421,174.0136,70.9888,4507.1271,1063.4696,2.4537,152.2885,55.7667,1444.3401,805.8503,199.2807,85.3132,6.122,61.1142,116.9271,-9.4069,0.8611,23.8661,10.6291,1.3957,2981_3,1607.0,85.7304,1.8542,19.08,college,R
83.8,40.2909,0.31,55.1497,127.5641,-18.8378,338.0864,87.5713,-24.1349,1174.405,2087.7056,101.7018,82.4239,10.5598,455.7542,19.4661,43.3328,79.2399,3.2021,2761.2573,133.6043,36.062,171.0297,75.12,4418.9089,1038.2062,0.3011,126.8009,50.8674,1527.8763,826.6,207.9358,89.7586,17.8397,66.3659,115.0565,-8.4039,0.8847,28.8349,14.6931,1.5741,2981_4,1607.0,85.7304,1.8542,19.08,college,R
80.5,44.6269,0.2857,60.633,107.9191,12.6821,316.7478,57.0255,-55.8253,844.9408,1714.9883,122.1384,35.633,15.6117,342.0561,6.8614,28.5825,53.6879,2.6199,2318.9914,124.4749,19.3079,168.6566,30.0469,4223.8398,1000.5676,2.7098,123.7803,27.0771,1093.0091,594.8596,184.3043,36.3969,30.9898,28.7682,75.7422,4.0457,0.7597,4.918,16.5612,-15.1265,2989_1,1540.0,83.916,1.8034,20.61,college,L
80.9,41.0111,0.2722,63.0411,111.7791,5.256,312.5024,58.0969,-56.9054,875.3246,1723.7179,127.1906,22.512,16.2809,279.796,6.3925,23.8915,48.7018,2.8194,2343.7164,126.1322,24.9791,166.097,30.2471,4179.4035,1030.4893,2.9462,88.3953,35.699,1283.595,739.6745,173.6921,46.1985,34.0117,30.1392,73.3713,-0.3337,0.8,5.8161,13.4203,-10.4102,2989_2,1540.0,83.916,1.8034,20.61,college,L
80.8,46.9323,0.3214,76.2787,114.0477,9.3269,304.5981,58.3768,-52.9153,830.4773,1631.7713,133.9146,34.8069,16.2722,256.1666,5.6159,24.8515,50.451,2.7843,2394.296,126.7605,25.432,167.5862,42.4456,4345.7102,962.7136,1.9308,115.5882,28.5933,1293.7528,744.0,186.0196,36.2667,56.5814,41.5979,72.0993,2.7637,0.7979,8.5019,16.8518,-14.6152,2989_3,1540.0,83.916,1.8034,20.61,college,L
81.4,45.1456,0.2911,61.9591,113.2881,5.7058,304.0387,55.0782,-52.873,894.7809,1690.6136,138.5201,36.3079,16.8629,296.5685,5.6568,23.3392,59.3158,2.911,2408.0675,127.5656,24.4678,167.142,36.6277,4142.6536,1001.575,4.7336,93.5198,34.287,1293.4631,763.8934,200.883,46.4441,29.775,36.5858,75.7562,1.3079,0.8259,6.3816,17.6173,-11.6184,2989_4,1540.0,83.916,1.8034,20.61,college,L
81.2,45.3572,0.3214,60.1413,118.0506,7.9869,312.3028,57.1883,-55.071,842.1881,1699.4459,143.7947,37.1636,15.2922,265.1168,7.9701,26.6752,60.3028,2.7479,2380.1857,127.7994,25.4633,168.1058,37.9857,4156.2346,989.2895,2.8363,103.0109,33.8505,1239.5084,724.0178,166.6114,45.0408,27.0108,37.9243,75.947,1.1344,0.8109,6.5767,17.3242,-13.0144,2989_5,1540.0,83.916,1.8034,20.61,college,L
81.8,48.3129,0.3214,47.2735,119.8735,25.5865,283.0299,64.3152,-42.5247,572.5543,1441.3211,138.6442,34.3299,4.1166,206.6414,8.6027,6.7152,41.6947,2.5471,2307.7366,131.4789,31.0949,167.3005,42.2257,4156.2519,1033.856,-3.5504,53.4411,29.3054,1627.6635,665.1528,209.2005,25.6394,31.299,26.9968,79.116,5.1853,0.713,23.7819,28.6247,-3.9282,2990_2,787.0,83.0088,1.8542,21.62,college,L
81.6,47.624,0.3639,44.9322,118.2832,27.6554,281.478,55.0928,-55.5213,559.4975,1448.8385,140.356,33.2041,2.3391,213.3036,9.8037,3.5934,41.3095,2.566,2391.14,130.3648,32.0116,160.9126,36.2004,4030.4681,1025.4251,-1.6992,47.7522,34.3871,1583.8989,662.3608,208.2934,24.6511,23.6432,18.9018,81.1212,4.8731,0.7174,18.2507,26.8214,-0.1797,2990_3,787.0,83.0088,1.8542,21.62,college,L
81.4,46.5768,0.3827,52.094,111.1429,33.1408,298.4954,77.4381,-29.3579,553.5426,1428.7423,143.2571,32.8697,3.5965,153.3433,3.3874,6.0768,34.0576,2.5835,2435.5256,133.0544,32.3166,163.3347,44.4222,4150.7955,1039.7964,-5.1196,101.011,12.5787,1444.6617,615.6432,174.0954,22.1044,29.7563,36.3343,86.7041,6.7157,0.698,26.9351,27.3779,-8.0075,2990_4,787.0,83.0088,1.8542,21.62,college,L
81.4,45.8528,0.3827,45.1006,112.8131,31.9375,288.8444,73.0004,-35.1292,586.2066,1449.4118,136.985,28.6219,6.313,190.4127,6.3103,5.8071,39.95,2.6199,2504.8413,133.0805,30.8652,162.951,38.329,4193.6697,1026.641,-3.751,80.9944,21.5915,1457.7912,664.5087,207.0108,25.7494,24.4974,27.8602,81.6744,6.9187,0.73,25.8393,26.1861,-7.4324,2990_5,787.0,83.0088,1.8542,21.62,college,L
91.3,46.4215,0.2321,72.5766,100.2903,22.1499,453.8617,77.8069,-23.3656,1202.4827,1804.5718,150.2823,67.706,24.8921,225.9599,8.9556,46.858,70.41,3.4204,2742.6919,130.194,37.7856,178.8355,50.3002,4893.8727,956.1369,18.4099,94.4272,57.9129,1498.5427,972.3825,185.3056,84.6058,38.4572,45.1436,114.5242,2.7948,0.9956,31.7619,11.129,6.5751,2993_1,1667.0,97.0704,1.8542,22.62,college,R
90.9,49.5643,0.1644,80.9966,94.8223,19.2673,480.641,83.0997,-27.7332,1089.9242,1699.0751,162.2467,65.7925,22.995,334.6427,11.9616,36.5208,68.5695,3.2749,2659.2168,128.6497,37.7832,181.3527,47.5097,4788.4016,1001.3746,13.3892,77.6287,44.6439,1436.1249,895.9958,172.6648,87.4047,33.3719,46.4468,115.9205,-1.5994,0.9724,35.4852,7.488,-3.583,2993_2,1667.0,97.0704,1.8542,22.62,college,R
91.6,47.6044,0.2679,77.2722,91.694,23.7776,459.2526,79.5266,-25.3185,1157.4375,1767.6006,157.0656,67.9132,34.3685,287.6228,4.6757,45.7676,63.6696,3.3652,2642.2226,128.5968,34.8196,182.2863,52.7795,4850.6806,961.7705,14.8836,100.4344,47.3362,1590.6587,1029.7572,182.5488,108.5923,48.1032,51.029,111.7054,2.9841,0.9791,31.2123,10.6311,-2.6512,2993_3,1667.0,97.0704,1.8542,22.62,college,R
90.6,45.4597,0.3036,103.5708,90.3606,22.7286,482.0703,82.7644,-19.3553,1185.4825,1760.6326,198.8975,64.3432,25.6796,276.9022,10.0228,38.3043,70.4542,3.3841,2462.1059,128.7273,36.9458,182.8522,52.6614,4897.3768,1016.9619,14.7585,73.6688,45.8764,1500.9479,993.0139,195.2443,76.6181,60.0408,49.2599,95.6822,1.1505,0.9829,35.2558,3.9538,-2.0673,2993_4,1667.0,97.0704,1.8542,22.62,college,R
88.9,44.2769,0.4542,92.3557,111.1798,14.2724,393.6666,84.3095,-50.7843,1356.5837,2625.0058,113.6035,107.8908,10.8383,620.6487,26.4726,35.125,82.651,2.9838,2608.0619,120.9177,43.7389,166.1732,50.9305,4734.1482,1043.8928,7.3361,72.1462,48.3174,2113.2563,1102.1905,102.7822,111.2206,93.1598,50.9305,161.1478,-7.3007,0.828,15.0484,29.7553,-2.5382,2996_1,72.0,103.8744,1.9304,23.62,milb,R
89.4,42.6139,0.4003,94.1428,111.6519,7.6916,403.7746,83.4505,-43.798,1375.2041,3016.5911,85.5136,135.6001,14.2102,526.4505,30.1861,20.9539,81.5721,2.8558,2665.012,121.4332,44.2878,166.9327,56.7554,4844.6969,1049.1902,9.024,94.5776,55.5903,2076.4936,1075.3753,119.757,104.2221,90.3679,55.3663,171.7355,-7.5024,0.8278,13.5779,29.6697,-1.3973,2996_2,72.0,103.8744,1.9304,23.62,milb,R
88.7,43.168,0.4191,90.8271,111.8528,4.1649,409.0687,81.1315,-47.2252,1668.4707,3223.359,110.1148,125.4975,45.1599,509.4654,36.7763,9.7838,70.0405,2.9474,2677.7637,120.3626,44.1706,168.0063,56.668,4886.7866,1077.4922,10.4567,63.5527,55.7909,2157.7694,1124.2281,119.1136,129.3672,88.121,53.4823,181.4586,-5.6604,0.8493,15.9371,32.1436,2.6406,2996_3,72.0,103.8744,1.9304,23.62,milb,R
86.3,40.7878,0.4464,90.5706,115.7825,17.194,393.1212,84.3148,-51.4822,1217.3106,2529.2877,74.335,120.3853,7.8798,539.5471,22.2272,53.1225,89.5808,3.0566,2520.0059,119.5207,42.6935,165.027,56.2811,4612.1256,972.8996,10.0639,107.4712,45.5188,2156.4824,1169.4229,142.5727,102.3183,80.9908,55.9582,162.5005,-7.4399,0.8103,18.1478,27.0945,-4.881,2996_4,72.0,103.8744,1.9304,23.62,milb,R
84.1,34.2485,0.1429,51.1717,89.3499,21.177,386.9537,71.3861,-37.8195,1199.8852,2021.3906,149.2048,56.3776,12.2564,319.2004,18.0497,39.3829,58.1245,3.5108,2306.8003,121.26,35.1316,183.3956,42.749,4480.2219,969.141,12.2461,172.4328,35.3031,1399.3862,818.8615,218.3157,61.1329,31.4263,41.2388,105.7179,10.1722,0.8656,32.02,-4.4473,-1.8375,2999_1,1632.0,96.1632,1.9304,18.13,high_school,R
84.3,35.8087,0.1607,47.9417,88.4301,21.2915,391.7356,71.9167,-36.7382,1134.5762,1819.3974,157.0381,40.5784,12.6892,257.9332,12.4521,33.2849,39.6453,3.5471,2336.3155,123.2383,33.7164,184.8722,40.5155,4541.0593,1004.2249,12.369,169.7587,29.5362,1369.0075,821.4703,207.4022,67.0944,28.8812,39.321,106.424,9.4335,0.8557,29.6261,-4.9663,-3.131,2999_2,1632.0,96.1632,1.9304,18.13,high_school,R
84.4,35.0226,0.2359,49.7784,87.884,21.8966,408.2501,76.7247,-38.146,996.2878,1644.5274,156.2144,62.9517,10.083,405.8709,29.5074,38.6833,57.5657,3.3841,2334.5835,122.4715,33.7037,185.1683,40.8094,4487.1441,1053.999,9.8673,182.6062,21.3121,1393.7552,821.9015,221.6108,44.8183,28.4014,40.1999,103.1358,11.6707,0.8422,31.9339,-5.8583,-6.5185,2999_3,1632.0,96.1632,1.9304,18.13,high_school,R
83.4,37.4892,0.0728,47.2407,86.9945,18.8563,404.952,72.9642,-45.1905,1018.8881,1583.2788,130.1206,58.3414,14.7208,396.008,23.7154,44.2797,55.0378,3.4932,2278.5221,121.4808,34.2887,183.8987,42.2362,4422.1102,1028.4937,11.279,194.9113,23.9076,1389.616,815.9426,197.6881,59.6089,30.5752,41.0327,103.4496,9.4922,0.8534,32.2107,-4.2646,-5.2786,2999_4,1632.0,96.1632,1.9304,18.13,high_school,R
83.8,37.8605,0.1786,47.7683,81.3429,29.6054,407.5055,78.2476,-40.3409,974.3196,1670.1679,182.5107,55.2615,14.2037,338.6042,20.5444,42.9717,44.0842,3.5471,2349.3361,122.8777,34.5996,185.294,41.0799,4394.9833,1030.3343,8.9683,182.9531,17.9263,1375.674,847.612,203.4608,64.9218,27.7585,41.0006,103.1682,11.7801,0.8648,33.4327,-3.9037,-5.7926,2999_5,1632.0,96.1632,1.9304,18.13,high_school,R
80.9,42.7418,0.25,54.5508,88.8477,36.1449,295.2771,80.751,-35.2677,948.4647,1630.3936,119.5389,12.9802,27.437,284.1454,1.7335,36.3525,19.1133,2.8019,2300.839,115.7582,36.1792,156.9375,39.6608,4007.5963,914.0674,4.5485,140.3007,28.4966,1379.7271,684.6588,109.5128,7.8488,49.9822,39.0317,117.1124,1.2248,0.7405,5.5022,18.7298,-16.0352,3034_1,2.0,93.8952,1.8542,20.05,college,R
81.4,43.6102,0.2008,42.9606,93.4978,28.1591,304.1267,83.9059,-41.2971,993.3886,1588.4867,111.578,15.496,20.234,303.0844,6.6043,38.0588,19.1354,2.8746,2361.4076,116.3856,32.4316,154.3221,39.8746,4017.7289,945.9138,2.9267,130.5361,29.898,1438.8087,669.6222,111.9639,12.9213,38.4238,39.8363,118.7024,3.1077,0.7637,4.5927,22.8068,-13.3019,3034_2,2.0,93.8952,1.8542,20.05,college,R
80.3,41.5789,0.25,42.8529,93.42,28.6702,296.6842,83.2189,-38.3214,980.4884,1655.0444,126.3382,15.01,22.2679,275.0772,4.747,29.033,23.2035,2.9474,2323.02,112.6341,31.8222,155.1073,41.6916,3993.4734,942.3505,4.8246,119.6632,33.6582,1584.3041,743.991,134.2375,18.7841,39.4905,41.5453,121.0861,1.3208,0.7624,5.0522,24.7548,-9.2257,3034_3,2.0,93.8952,1.8542,20.05,college,R
79.8,41.8251,0.31,52.4624,96.2324,26.0596,295.055,83.1932,-43.101,1108.0802,1565.646,107.1966,26.6024,28.8363,484.9406,8.806,21.1451,32.8644,3.0013,2406.7648,116.6226,30.0119,154.7687,41.8878,4071.3441,966.263,0.6382,150.0853,30.9088,1614.4233,710.5127,121.7766,15.8617,47.0659,41.8258,118.355,2.7857,0.782,5.1515,26.5651,-10.0505,3034_4,2.0,93.8952,1.8542,20.05,college,R
79.9,40.1847,0.2857,35.0502,91.4607,33.8772,289.0682,87.0423,-37.5732,1033.8144,1625.7807,114.8043,20.4538,25.2638,290.9532,4.2571,35.4048,20.6684,2.9285,2374.6923,116.3826,29.7549,150.9881,44.1537,3965.8618,930.3052,4.0748,133.5097,25.6224,1506.5152,730.1112,105.1093,7.7225,31.1901,43.1678,119.4255,0.8084,0.7605,2.1867,22.3258,-12.9985,3034_5,2.0,93.8952,1.8542,20.05,college,R
86.9,50.3204,0.2679,48.7128,117.135,-12.0211,428.0106,84.3229,-61.2418,1418.0995,1879.2453,153.6952,50.3927,31.4788,496.1723,9.9264,31.8399,19.2238,3.4568,2556.1608,122.8672,40.3211,171.248,56.135,4901.982,1045.977,16.5076,68.8473,51.0134,1749.312,989.0564,166.8322,48.2574,42.13,55.3195,110.6736,6.5302,0.9729,31.1713,27.9602,5.7932,3035_1,1539.0,92.5344,1.7526,19.18,college,R
86.1,53.6418,0.2911,56.6437,115.5213,-8.7044,430.5565,85.6088,-57.4304,1299.3416,1827.9271,141.6115,45.8728,26.1615,401.6463,6.5999,26.5876,17.4961,3.438,2622.134,122.7719,41.4378,170.7248,53.3136,4775.2899,1082.6477,11.0445,88.0595,48.4713,1728.4785,1019.6666,134.7922,48.8602,44.4209,53.295,111.4739,5.2599,0.9622,32.4989,31.5249,-0.9446,3035_2,1539.0,92.5344,1.7526,19.18,college,R
85.2,56.4114,0.2911,48.0538,117.2257,-11.0997,411.8547,85.7095,-63.4112,1311.2043,1789.1147,129.4357,48.2479,27.9392,523.5404,11.6997,31.0469,20.8578,3.4204,2548.0376,122.7172,39.6887,168.584,53.6766,4702.7062,1050.5513,14.3708,81.1301,49.6116,1769.3848,1023.6023,146.3278,48.1119,44.685,51.2687,108.4508,5.4606,0.9585,30.9375,29.8181,0.8867,3035_3,1539.0,92.5344,1.7526,19.18,college,R
86.7,51.0079,0.2321,54.4827,118.0548,-12.2944,439.4361,81.6209,-63.0219,1413.8482,1795.8334,122.4228,46.4708,25.2121,490.1675,13.5453,30.7255,23.9568,3.438,2573.6418,122.3311,40.5034,169.9867,53.9297,4858.7097,1090.2418,14.3415,85.6268,52.4617,1715.0496,978.9018,157.9725,44.9387,45.1864,53.4685,112.7955,4.4293,0.9651,29.4724,29.539,3.4537,3035_4,1539.0,92.5344,1.7526,19.18,college,R
85.3,56.903,0.2359,56.7676,116.363,-11.5699,430.98,84.2385,-62.6351,1397.1103,1960.4987,116.4159,50.7072,23.8288,553.1613,17.5246,33.8211,22.4778,3.3841,2573.9403,122.3653,40.8354,168.3954,53.8019,4745.998,1077.2088,15.2271,74.8208,54.4441,1664.4328,964.0889,153.2906,48.7654,45.2323,53.1099,110.1975,2.9602,0.9663,30.0023,29.3435,5.0064,3035_5,1539.0,92.5344,1.7526,19.18,college,R
86.1,44.7649,0.2679,37.807,114.4935,18.6127,317.0935,86.5051,-12.7571,768.2293,1616.0796,79.7209,71.1159,10.0161,573.752,39.3233,43.2923,80.7521,2.4204,2759.3343,119.7872,38.7702,166.9012,55.4595,4960.6364,1000.7421,5.2431,112.9252,49.9774,1752.3726,876.2305,166.4379,90.9376,33.6002,53.5319,113.171,4.2324,0.7034,15.3877,20.9254,-3.0436,3036_1,1685.0,90.72,1.8542,20.62,college,L
86.4,42.7397,0.3214,25.2794,115.6853,15.3008,314.3895,84.6446,-12.4469,788.9495,1606.6429,87.2064,77.0891,18.0001,628.2907,43.002,43.493,83.2007,2.438,2640.9389,121.13,34.5198,171.6267,55.3228,5031.1813,1010.1223,5.5573,166.8908,46.7556,1728.4096,909.0599,163.4776,68.0691,26.0852,54.2785,115.261,3.5947,0.7079,20.0373,20.4113,-1.9005,3036_2,1685.0,90.72,1.8542,20.62,college,L
87.2,44.9459,0.3571,54.3024,117.8563,6.5569,311.7876,79.1375,-21.6563,822.9147,1582.0163,60.5835,70.4694,19.663,624.2348,42.085,37.569,74.616,2.5647,2708.5071,121.3048,34.0684,168.4611,51.2824,5025.0922,1060.996,8.3249,94.1718,58.7767,1810.7684,893.0997,173.2861,84.2133,49.3642,50.3883,103.979,0.2167,0.7253,15.5788,24.3759,5.0094,3036_3,1685.0,90.72,1.8542,20.62,college,L
